#,Fecha,PM25,PM10,TEMP,dia,Mes,Prom,,,,,,,,,,,,,,,,,,,
139,25/11/2019,24,24,23,25,11,23.67,,,,,,,,,,,,,,,,,,,
140,25/11/2019,30,31,23,25,11,28,,,,,,,,,,,,,,,,,,,
141,25/11/2019,23,23,22,25,11,22.67,,,,,,,,,,,,,,,,,,,
142,25/11/2019,24,28,22,25,11,24.67,,,,,,,,,,,,,,,,,,,
143,25/11/2019,29,29,22,25,11,26.67,,,,,,,,,,,,,,,,,,,
144,25/11/2019,25,25,22,25,11,24,,,,,,,,,,,,,,,,,,,
145,25/11/2019,27,30,21,25,11,26,,,,,,,,,,,,,,,,,,,
146,25/11/2019,30,30,22,25,11,27.33,,,,,,,,,,,,,,,,,,,
147,25/11/2019,23,27,22,25,11,24,,,,,,,,,,,,,,,,,,,
148,25/11/2019,27,27,22,25,11,25.33,,,,,,,,,,,,,,,,,,,
149,25/11/2019,24,24,22,25,11,23.33,,,,,,,,,,,,,,,,,,,
150,25/11/2019,19,19,22,25,11,20,,,,,,,,,,,,,,,,,,,
151,25/11/2019,24,24,22,25,11,23.33,,,,,,,,,,,,,,,,,,,
152,25/11/2019,36,40,21,25,11,32.33,,,,,,,,,,,,,,,,,,,
153,25/11/2019,22,22,21,25,11,21.67,,,,,,,,,,,,,,,,,,,
154,25/11/2019,27,27,21,25,11,25,,,,,,,,,,,,,,,,,,,
155,25/11/2019,25,25,22,25,11,24,,,,,,,,,,,,,,,,,,,
156,25/11/2019,21,21,22,25,11,21.33,,,,,,,,,,,,,,,,,,,
157,25/11/2019,27,41,22,25,11,30,,,,,,,,,,,,,,,,,,,
158,25/11/2019,30,30,22,25,11,27.33,,,,,,,,,,,,,,,,,,,
159,26/11/2019,25,25,22,26,11,24,,,,,,,,,,,,,,,,,,,
160,26/11/2019,16,16,22,26,11,18,,,,,,,,,,,,,,,,,,,
161,26/11/2019,22,22,22,26,11,22,,,,,,,,,,,,,,,,,,,
162,26/11/2019,21,21,21,26,11,21,,,,,,,,,,,,,,,,,,,
163,26/11/2019,20,20,21,26,11,20.33,,,,,,,,,,,,,,,,,,,
164,26/11/2019,17,17,21,26,11,18.33,,,,,,,,,,,,,,,,,,,
165,26/11/2019,20,20,21,26,11,20.33,,,,,,,,,,,,,,,,,,,
166,26/11/2019,10,10,21,26,11,13.67,,,,,,,,,,,,,,,,,,,
167,26/11/2019,19,22,21,26,11,20.67,,,,,,,,,,,,,,,,,,,
168,26/11/2019,15,15,21,26,11,17,,,,,,,,,,,,,,,,,,,
169,26/11/2019,22,25,21,26,11,22.67,,,,,,,,,,,,,,,,,,,
170,26/11/2019,18,18,20,26,11,18.67,,,,,,,,,,,,,,,,,,,
171,26/11/2019,11,11,20,26,11,14,,,,,,,,,,,,,,,,,,,
172,26/11/2019,14,14,20,26,11,16,,,,,,,,,,,,,,,,,,,
173,26/11/2019,18,23,20,26,11,20.33,,,,,,,,,,,,,,,,,,,
174,26/11/2019,13,13,20,26,11,15.33,,,,,,,,,,,,,,,,,,,
175,26/11/2019,19,22,20,26,11,20.33,,,,,,,,,,,,,,,,,,,
176,26/11/2019,21,21,20,26,11,20.67,,,,,,,,,,,,,,,,,,,
177,26/11/2019,20,20,20,26,11,20,,,,,,,,,,,,,,,,,,,
178,26/11/2019,27,27,20,26,11,24.67,,,,,,,,,,,,,,,,,,,
179,26/11/2019,31,33,20,26,11,28,,,,,,,,,,,,,,,,,,,
180,26/11/2019,24,24,20,26,11,22.67,,,,,,,,,,,,,,,,,,,
181,26/11/2019,25,25,21,26,11,23.67,,,,,,,,,,,,,,,,,,,
182,26/11/2019,12,15,21,26,11,16,,,,,,,,,,,,,,,,,,,
183,26/11/2019,16,21,22,26,11,19.67,,,,,,,,,,,,,,,,,,,
184,26/11/2019,29,29,22,26,11,26.67,,,,,,,,,,,,,,,,,,,
185,26/11/2019,25,26,23,26,11,24.67,,,,,,,,,,,,,,,,,,,
186,26/11/2019,25,25,23,26,11,24.33,,,,,,,,,,,,,,,,,,,
187,26/11/2019,19,19,23,26,11,20.33,,,,,,,,,,,,,,,,,,,
188,26/11/2019,10,10,24,26,11,14.67,,,,,,,,,,,,,,,,,,,
189,26/11/2019,6,6,24,26,11,12,,,,,,,,,,,,,,,,,,,
190,26/11/2019,9,9,24,26,11,14,,,,,,,,,,,,,,,,,,,
191,26/11/2019,7,7,25,26,11,13,,,,,,,,,,,,,,,,,,,
192,26/11/2019,10,10,25,26,11,15,,,,,,,,,,,,,,,,,,,
193,26/11/2019,14,14,25,26,11,17.67,,,,,,,,,,,,,,,,,,,
194,26/11/2019,6,6,26,26,11,12.67,,,,,,,,,,,,,,,,,,,
